8.998033691088500063e+02,1.118193791558977637e+02,-6.325044167559467496e+02,2.870449351290960180e+02,-9.650553528907590817e+02,-3.725146342108176611e+01,-1.235792333562083968e+03,-2.361982066211713118e+03,-9.678618110891926563e+02,-1.712269334908046972e+02,-1.140600609302778594e+03,1.666268847768091746e+03,2.573435911894224546e+02,-9.583184898051600840e+02,-8.912305125240917505e+02,7.266654765911650884e+02,-5.395095403293221352e+02,2.740424172040802091e+02,1.444551280211470612e+03,-1.040185761642893340e+03,1.318353059442312372e+02,-1.609157341466365096e+03,-3.656070542361977687e+02,3.071750748823017716e+02,-3.629029418048539242e+02
-1.590933380675091257e+03,-2.621604867059053845e+02,-2.470795387903988853e+02,-7.410050950723140204e+02,-1.644549886841041825e+03,3.128964354006986923e+03,2.069898167566253164e+02,1.559280037546984943e+02,5.688674612846158425e+02,-1.278132051295916654e+03,2.436658511952397475e+03,1.414633399993639841e+03,2.256384734406126427e+02,2.475768345764474816e+02,-6.586797428836301549e+01,9.018457006255842998e+02,8.992244924403890138e+01,-8.112551588245230505e+01,-2.179409361952689892e+02,-4.573069467196965121e+01,2.531160589428187890e+01,2.837565235715430276e+02,-1.506329922492788285e+02,-4.245126428987372691e+01,-4.593293227086326738e+02
-1.740562248048828451e+03,2.168907519194088763e+03,-2.041580587432608354e+03,4.424317798928919728e+03,-5.172358248520422421e+02,-2.653562077439685254e+02,1.859253811161896124e+02,2.336010213353379470e+02,-1.517855911767372845e+02,1.509278204288944778e+02,3.240192397771192532e+02,-4.822242717580951421e+02,-2.699949391313451770e+02,2.034187531167010263e+02,3.299917273892226603e+02,1.340762690603842486e+02,7.830792415671429296e+01,-1.381856249108087979e+02,1.340560509372991760e+02,1.311810154868509244e+02,-1.385923958253233366e+02,1.323841622649405849e+02,-1.270061117518535383e+02,8.498842812194828866e+01,-4.579828832217594936e+01
-8.192844348230013338e+02,-3.633801533523621856e+02,-5.408848542095834091e+02,-4.691649073990170677e+02,5.076197738316867714e+01,-3.451472433808009441e+02,-1.315220005822761209e+02,-8.075004543296270754e+01,-1.929705439141690988e+02,1.052448009567432052e+02,-2.720599301393217502e+02,2.132316197323854965e+02,5.043518301901580116e+02,2.851614715939068105e+02,9.108175112681615246e+02,-5.208800114626196773e+02,4.440046862874518752e+02,-5.190023988325309574e+02,2.223909851812265401e+02,4.032298629024164143e+02,1.381661837479504584e+03,-2.328107268223531321e+02,2.659654972775607348e+03,1.294386629977699613e+03,6.591585881339933621e+02
-8.090183001441154147e+02,-6.786427138206158816e+01,-6.446496346257459891e+02,-8.526478314822398943e+02,-6.855508847223003386e+02,1.421754294299084336e+02,4.269167586511774743e+02,2.202055435348665640e+02,-1.959736949101052460e+03,-2.130913715560496712e+03,-5.916985498293533965e+02,-1.559668946462438043e+03,-1.413312608982751499e+03,-1.076966877293467405e+03,-8.477903244986478057e+02,-1.226711242692036421e+03,-1.730325535766109169e+03,-1.681163790401801919e+02,-4.875722787679758312e+02,-2.919474003325504441e+02,-1.464829975146155903e+02,5.819174261369616943e+02,1.109176837990792990e+02,-5.554742018212837138e+02,3.024475355051042698e+02
-8.013793190170288199e+02,7.519028015339893045e+02,-2.953123364241242825e+02,-1.164957630975355869e+03,-1.073133239209024850e+03,-2.845422903490163208e+03,2.888650212052539246e+03,-4.672417296034867036e+02,1.848014058879535469e+03,-3.551239895183801423e+02,3.885692854420074696e+02,9.613387970703445262e+02,-5.881244469087873767e+02,-6.439770455563890437e+02,-2.209801646816969765e+02,-3.018058080208336378e+02,5.481433072210243154e+02,1.524174772290751889e+01,4.548922073184181158e+01,-4.970952227232141922e+02,-1.046972767537868378e+02,-1.394154753366081252e+02,8.240560150890877367e+01,-1.222814949249041376e+02,-5.102111914011277918e+02
-7.033582801967935438e+02,-3.018183310424020647e+02,-5.121701653282366351e+02,-3.220958619723338643e+02,8.320256144361819679e+02,-8.704762545215666023e+02,-1.157103256953369737e+03,3.143052650585906122e+03,-5.140171042708683444e+02,4.341907869965149871e+02,-6.520339686444801828e+02,2.309213297790473462e+03,-1.080337992682459571e+03,-9.389141852106005217e+02,-2.762765727608056636e+02,1.115786355627923967e+03,-2.586499517953964400e+01,6.379439243561942021e+02,-3.258822202309054887e+02,2.373854035774190265e+02,-8.831688820592872844e+02,8.496234156276987903e+01,2.687724578883853042e+02,-1.491195570332390332e+02,2.537816693032210082e+02
-8.806244823148125533e+02,-2.067303031094290873e+02,-2.187872420936143953e+02,-1.619080919793065618e+02,-2.001169864245167958e+02,2.428855262979253737e+01,-1.395005420542469778e+02,-3.776684566313236928e+02,-3.438449186849983334e+02,3.702380106013691261e+02,-3.871355383264642569e+01,1.662491302466012826e+02,4.538861999955916531e+02,-1.812995234176997172e+01,1.790574332779051190e+02,-2.028996071766167972e+02,-1.680740394145118444e+02,-2.732809028100302839e+02,-2.550109523443393584e+02,-1.326185906368774248e+01,3.937133834283721967e+02,-1.189146366689211334e+02,3.731251580837980555e+02,-4.206707991497681860e+02,-1.974868315672504764e+02
-3.330284691579587388e+02,-6.573244319870908612e+02,1.238454929173668688e+03,6.548458787942050776e+02,2.343139395922888980e+03,5.698521336447856811e+02,8.588882418490698001e+02,-6.873628007257941590e+02,8.962005261899963671e+02,-9.855803819799851908e+02,-8.084202488921381473e+02,-2.992372749113963550e+02,-2.133424371678646821e+03,1.323759297028957008e+03,4.211756854649720481e+02,1.964710339736407832e+03,-6.355017410440658523e+02,-5.349166525769504688e+02,1.657899440417101857e+02,-4.596363732612782655e+02,6.090265921302420793e+02,-6.067047898149241973e+02,3.731626847380027243e+02,-4.877309849681325886e+02,-2.006973673659293524e+02
-4.628372172186082025e+02,-4.665921820145225070e+02,-1.802493693037067430e+02,-1.128169277309958431e+02,2.671466153478980843e+01,5.128877214850919017e+02,-3.241958842130956100e+02,-4.635642578398942248e+01,2.050196109023689814e+02,3.055140257767932894e+02,3.689968592652962229e+02,-1.010252627260205145e+02,2.578590636583376750e+01,-5.794105931666910010e+02,-3.726687687397918580e+02,-2.623968385350747781e+02,-2.493604845846130331e+02,-2.129254086391522094e+01,3.726316829654767844e+02,1.281453177359884705e+02,9.165502684748751108e+02,-9.956686635056904322e+01,1.178241949026785278e+03,3.168311106633818213e+02,1.447358982072794333e+03
1.835069578835346192e+03,-4.218078398694070756e+02,3.574269577078941325e+02,5.680964626046940111e+02,-4.722171011823712092e+02,-3.687395951715774913e+02,-4.321545226581436623e+02,-6.358936694857638940e+02,-1.135748271150202555e+02,-6.655252627615528809e+02,-3.020246738818821655e+02,6.950943462295739437e+02,-1.334050415724892673e+03,2.783094672287626850e+02,-7.909916850651953837e+02,1.243657904453328733e+01,1.122512269268953560e+03,-2.023880201287727232e+02,-6.653150707339111705e+02,6.718205278231149578e+02,1.164007231377374410e+03,1.956778502662736628e+03,-1.072314930522806208e+03,1.677090206948108744e+03,2.715482333872523668e+02
-5.967878705241031412e+02,-3.075340950155607445e+01,-2.513137391339960516e+02,-4.567274157387009268e+02,2.593445541647434425e+02,-7.490129167719849193e+02,2.074069148541296386e+02,5.140164871785465266e+02,-1.793687410220605045e+02,9.365432730196207558e+02,3.233466492937694170e+02,-1.094039696215385682e+01,9.907880935936203741e+02,2.804127988476977862e+03,-1.704610402497647783e+03,-2.326745828215972836e+02,-1.755999169923622730e+03,1.530696960202184528e+03,3.704306581704665291e+01,-9.489101487886133555e+02,4.306075538178086504e+02,4.665995648418173687e+02,-3.000198747127911361e+02,6.585783674709877005e+02,-1.654552987853402044e+02
-2.839349081294123494e+02,-1.246244876572081495e+02,-6.597160314467744229e+02,-6.870733582338364158e+02,-4.778306194689244535e+02,-6.473919283805926170e+02,3.564046365308297482e+02,9.931211412417530937e+01,-1.822900426087945505e+02,-6.758440397074178918e+02,-1.110296985684087531e+03,-1.436589460760586007e+03,2.235338172819173451e+03,-2.771301052726169019e+02,-1.652327348956644073e+02,2.665353549566835682e+03,2.490392045408320882e+02,-1.976391778530618808e+02,-1.539866781786474348e+03,9.813684489777524504e+02,9.589992198477149543e+01,-3.720358329090895495e+02,-6.303975435504155485e+02,2.911673785035737296e+02,3.057683190930779915e+02
-5.463296397722720030e+02,-5.432541694415054963e+02,-5.543978560972703917e+01,3.124029479239958960e+02,9.119135875822613571e+02,3.121816489660978959e+02,-3.042758315165918361e+02,5.161361643149112979e+02,5.000651373730913747e+02,5.987264222149768784e+02,-1.981364047479778492e+02,4.779726566278391147e+02,2.719274228226241235e+02,-2.605879854649316485e+02,-9.746583599301870890e+02,-1.582197954927656383e+03,5.534478521385249223e+02,-5.478440447291415012e+02,-8.368545761415538209e+02,8.442039631237000776e+02,2.229447484143683141e+03,-1.179434099318063318e+03,-1.376324875664364981e+03,-1.480853302251385230e+03,-3.175282438875708522e+02
-2.583968760565949765e+02,-5.401176541245575891e+02,5.105970088433890623e+02,-6.307225087516241047e+01,1.034880493645435763e+03,8.785215178654915746e+01,1.573236637971002949e+02,3.993026217810115668e+02,-4.003930267494114901e+02,1.074891469224902352e+01,2.177350494447076130e+02,-1.839051080761971093e+02,1.678801999236286804e+02,-2.854484785456320992e+02,2.894144224750407943e+02,-8.387781728702294686e+02,-7.574724599888612602e+02,-1.063849627580127844e+03,3.825042151031854019e+02,1.402861525882095293e+03,-9.332477031480923415e+02,-5.984559951636142614e+02,-2.850705170549306331e+02,2.028664542448140082e+03,-2.341152868387068793e+03
-6.534908437493373867e+02,2.230772660524383753e+02,-9.117824806579498897e+01,-9.693834937307314021e+02,-6.990864026109339591e+01,-3.279581935281374854e+02,-9.228895755115811426e+02,1.041794787220374474e+03,-1.136786606893062526e+03,-1.296128759236208452e+03,-1.481323319195172701e+02,-1.128740265101842397e+03,-1.403587009116326385e+02,1.209219756086966527e+03,7.405975030896307771e+02,-4.181388342347545404e+02,2.774275090886000271e+03,4.711112122455123199e+02,9.904815093731269826e+02,-1.416320624310699714e+03,4.087748321127514117e+01,-6.492075829396261497e+02,-4.871338794738693991e+02,3.049526538059637204e+01,-5.281770984460557656e+02
-4.679376438622339833e+02,-2.955803833127870348e+02,1.272449880923109191e+02,-2.004464999434517551e+02,8.363810388907112383e+02,1.892060558591540698e+01,4.514645967557707991e+02,-2.316979630234360457e+02,7.116231388373225855e+02,-8.878052330753539536e+02,3.147786089898581281e+02,7.015135177518578757e+01,2.586479073866873932e+02,3.398638055365011610e+02,3.862363726946343263e+02,-7.605757793825054023e+02,-1.687009298346232242e+02,5.370027705262242534e+02,1.532788039973303739e+03,1.494487035950361587e+03,-1.220641143006293760e+03,-8.222597411134951244e+02,-1.428783646557148359e+03,4.086371074455990993e+02,2.347621676197013585e+03
-3.902481541519022699e+02,-4.706908545006897953e+02,1.084251974553040299e+02,2.299008768093347328e+02,1.107085053844815548e+03,6.774293169269058978e+01,-4.820696198931713070e+02,-1.246692673675009360e+02,1.046906475290753633e+03,-4.549300242121319684e+02,-8.184130499460650299e+02,-1.333365511869986335e+02,1.605939223774426864e+03,-5.439740967251852908e+02,-1.075597275317366439e+03,4.280967738470251760e+01,4.215252575954782515e+02,-9.493924532429986130e+02,1.952591287481722247e+03,-1.165889850044908513e+02,-4.859376314883119221e+02,2.408502276137282024e+03,4.058643494945067687e+02,-1.091352336188690515e+03,-4.860064647654747887e+02
-8.927212962566949273e+02,-7.207463972688283320e+02,-7.703311898422302875e+02,-7.889810627560044622e+02,-1.749119613846149548e+02,-1.826640386392098208e+02,-4.959702207998993231e+02,-6.234247025229984729e+02,-8.859876982391160993e+01,1.155393432399786889e+03,-7.123392399586148258e+02,7.177263206481095494e+02,1.847095975554650522e+02,3.848033099030456015e+02,2.910244736975278101e+03,-4.059355295172069873e+02,-9.716685378150058341e+02,-1.210456546135918188e+03,-5.722500908646950393e+02,-1.187199424645961926e+03,-1.456588752968814049e+02,1.022415785582269336e+03,-1.308526581870442897e+03,-1.894794711809416015e+02,3.541052697582808264e+02
3.891461093839301810e+01,-7.204428733201408477e+02,2.567935832216340941e+02,9.473153442303728866e+01,1.706291630703699184e+03,-4.154879869658410030e+02,7.775775275689503587e+02,-1.050680770076201952e+03,-1.631478767114550692e+03,8.728457171103669907e+02,1.854240532736173691e+03,-4.976968248768242233e+02,1.302147313827490507e+02,-1.559417420297086437e+03,1.026477865303125100e+03,6.155474939521130864e+02,2.377252579894010864e+02,2.262777413421394613e+03,3.008547239953477970e+02,2.451717931701008126e+02,6.790829104631719702e+02,7.438255587590073219e+02,-1.847250683377504004e+02,-3.864688715870673263e+02,-4.493607700276960486e+02
-1.757987605008192418e+02,-7.628074536485233921e+02,4.599305293609816658e+02,3.978878336045364108e+02,1.039813814927933890e+03,-2.897969162155325762e+02,6.072750689901415910e+01,-2.056276116397122280e+02,-3.974828587157869038e+02,5.276965498388155993e+02,1.182417971144973535e+03,-3.236756378006755313e+02,5.481509675183051513e+02,-2.095630665393290712e+02,-1.014844771448862389e+03,-2.421986381841944649e+02,3.601858315873260494e+02,-1.344451703049630851e+03,-9.337843055578591702e+02,-1.087481295133657568e+03,-1.201094067214635288e+03,-8.828213622402643068e+02,4.589197413129488154e+02,-2.197549352758243231e+02,2.341628376799671116e+02
9.892924163628811129e+02,-5.924446491235136847e+01,-2.035879787673103181e+02,-9.116744869136066143e+01,-5.722470478675459162e+02,-1.459986734440719829e+02,2.151274799430501901e+02,-4.615187200318346754e+02,-2.056252493342194043e+02,-2.614111502826906417e+02,-2.399523922863648693e+02,1.097520821761529675e+02,1.082283692300186431e+02,2.128752732776158041e+02,3.177531091151365104e+02,-3.081204317650901885e+02,5.013587803490229788e+01,-1.401784857908516813e+02,-5.465718735025812975e+02,6.458855087620203221e+02,-1.828523390254252661e+02,-5.625569767656760689e+01,3.021097629752940747e+02,-5.587244276828715783e+02,-2.449772614837933986e+02
-1.246791454698545749e+03,-8.343652105472381209e+02,-4.594472893578439994e+02,-5.659075728358969855e+02,-8.146088760247846494e+02,1.409230228725855113e+03,-5.670141493981873282e+02,-4.845051321650656178e+02,1.872845170597568085e+03,2.211990139734307377e+03,-1.032264148537758729e+03,-1.827834417295796129e+03,-1.363450334968995094e+03,-8.522748229938071063e+02,-6.487620012712596917e+02,-6.121950685605845877e+01,6.540316801126082282e+02,1.034479365638564104e+03,-2.568947066336607463e+02,-2.962115002682043041e+02,-7.747697490529280913e+02,-5.890704381787349320e+01,-9.162643875114255820e+01,6.348571028291779612e+02,-1.500382591173945457e+02
-1.444550478338573839e+03,3.271644182090407412e+03,4.282311580475929077e+03,-2.182811652496879162e+02,-6.701272738765990198e+02,1.128722066471162151e+02,-5.822535487768461735e+02,-9.915627641763353495e+01,-3.338666039628001272e+02,4.900202307199582492e+02,-5.114349533712323819e+02,8.989206073970741784e+01,2.708231440435559421e+02,-3.336946829628709565e+02,1.963860049691604956e+02,-6.383302855991131963e+01,-2.086746142165760602e+02,1.504499485019215967e+02,-2.086586867921502915e+02,1.892006309351915547e+02,9.045855209152075815e+01,1.874555365851965405e+02,1.401787405339211645e+00,-4.127866113147688765e+01,1.940522631823481277e+02
8.599077352027070447e+02,-3.045109368263328520e+02,-3.067877486739460551e+02,-9.899399951446665114e+01,-9.933454149369003972e+02,1.793842189696390932e+01,-4.595876192030597167e+02,-9.256016370419673649e+02,-1.863233456408757718e+02,7.390589324845934982e+01,-7.523680313862657840e+02,4.034885423580163888e+02,-3.339649119363096474e+02,1.628819258808242921e+03,4.820024712083743452e+02,-4.573545283021587693e+02,2.091699520683199580e+02,1.108561256597514102e+03,-3.161161353328359382e+02,1.969893974709993017e+03,-1.076750308982719162e+03,2.046005661674170284e+01,1.057141155048871951e+03,-1.566271919514278579e+03,-7.227744688651231399e+02
2.797788238705385538e+03,3.722150969756823542e+03,-2.038271267173410251e+03,-1.822255681189707730e+03,1.620482989101057683e+03,1.227072655613176039e+03,1.135503317223493553e+02,2.356448746999314494e+02,4.580585070811188757e+02,4.639979514759747872e+02,2.641397134271306300e+02,-2.674094348989715400e+02,-1.671555301422592095e+02,-1.088527061831118772e+02,7.791252400821187507e+01,2.873804026871049899e+01,-1.605598630286534672e+02,-3.131401673108372279e+02,3.416986906939634849e+01,-5.910466365486830398e+01,9.468906654657190813e+01,4.970341285634276574e+00,6.148703648562219826e+01,-1.257814279814511060e+01,-2.815806572071993585e+01
2.070155455827796686e+03,-4.982520285470986892e+02,7.273572163597892768e+02,1.438930831729536067e+03,2.326800763092825832e+02,2.096266008273745172e+02,-6.856733115665447258e+02,7.171909892482065061e+02,2.010695139948387805e+03,-1.788960630343387493e+03,-2.829399884824358651e+02,-1.822159483744690078e+01,1.113450909766172799e+03,-7.972129212136119349e+02,9.966243779411174728e+02,-9.829282700367971302e+02,-6.336599614460234307e+02,1.557801717272775477e+03,-1.127756295556112264e+03,-1.226272407619732576e+03,-1.033203694413752345e+02,-2.533306489868716369e+02,3.605791527340806510e+02,3.012117449899879489e+02,-2.307964775405118303e+02
1.326578018049032380e+03,-1.608611295068342599e+02,6.063321068299566150e+02,4.926444077082442163e+02,4.549468419765175895e+02,-2.970145375792513960e+02,-2.725662356293156563e+02,-1.070521909452969794e+03,-7.330454441770674521e+02,4.529801007100491006e+02,1.077549912436743170e+03,3.323270898126017414e+02,-2.176054147169834323e+02,4.929708719885353503e+02,-7.223358805755393632e+02,-2.030373777497645733e+02,9.435579910348485555e+02,-6.718677153874222086e+02,-1.350837825831778218e+03,-5.185262937130931959e+02,-1.446992049258496081e+03,2.147747043331843884e+02,2.839248192446453913e+02,-2.790411085377582978e+01,8.311458707483125181e+02
